proposal_id;proposal_text;creation_datetime;nb_entailed_proposals;nb_contradictory_proposals;nb_votes_for;nb_votes_mixed;nb_votes_against;nb_args_for;nb_args_against;controversiality_nli;controversiality_votes;controversiality_args;label
61;"Article 1 - Open data par défaut (obligation de diffuser en ligne les principaux documents et données des organismes publics). I. Les deuxième, troisième et quatrième alinéas de l’article 7 de la loi n° 78-753 du 17 juillet 1978 sont remplacés par les dispositions suivantes :


« Les administrations mentionnées à l’article 1er, à l'exception des personnes morales dont le nombre d'agents ou de salariés est inférieur à un seuil fixé par décret, diffusent publiquement en ligne dans un standard ouvert aisément réutilisable les documents suivants, sous réserve des dispositions de l’article 6, lorsqu’ils sont disponibles sous forme électronique :
1° les documents qu’elles communiquent en application des procédures prévues par le présent titre, ainsi que leurs mises à jour ;
2° l’ensemble des documents qui figurent dans le répertoire mentionné à l’article 17 ;
3° les bases de données qu’elles produisent ou qu’elles reçoivent, ainsi que les données dont la publication présente un intérêt économique, social ou environnemental.


« Lorsque ces documents comportent des données à caractère personnel, ils ne peuvent être diffusés qu’après anonymisation de ces données, sauf si une disposition législative ou réglementaire autorise leur diffusion sans anonymisation préalable ou si la personne intéressée y a consenti.


« Les administrations mentionnées à l’article 1er ne sont pas tenues de publier les archives publiques issues des opérations de sélection prévues aux articles L. 212-2 et L. 212-3 du code du patrimoine.


« Sans préjudice des dispositions de l’article L. 1112-23 du code général des collectivités territoriales et de l’article L. 125-12 du code des communes de Nouvelle-Calédonie, les dispositions du deuxième à sixième alinéa du présent article ne s’appliquent pas aux collectivités territoriales, ni aux EPCI à fiscalité propre auxquels elles appartiennent.


« Un décret en Conseil d’Etat pris après avis de la commission mentionnée au chapitre III définit les modalités d’application du présent article. »


II. A l’article 9 de la même loi, après les mots : « sont communiqués », sont insérés les mots : « ou diffusés ».


III. Sans préjudice des dispositions de l’article L. 1112-23 du code général des collectivités territoriales et de l’article L. 125-12 du code des communes de Nouvelle-Calédonie, les dispositions du I du présent article entrent en vigueur à une date fixée par décret et au plus tard deux ans après la publication de la présente loi.


Dans un délai de six mois à compter de la publication de la présente loi, les administrations mentionnées au I diffusent publiquement les documents qu’elles communiquent en application des procédures prévues par le présent titre.


Dans un délai d’un an à compter de la publication de la présente loi, les administrations mentionnées au I diffusent publiquement l’ensemble des documents qui figurent dans le répertoire mentionné à l’article 17 de la loi du 7 juillet 1978.

Éléments de contexte
Explication de l'article :
Objectif : élargir massivement les obligations de diffusion spontanée de documents et données des organismes publics.


Explication : aujourd’hui, la loi du 17 juillet 1978 (dite « loi CADA ») prévoit qu’un grand nombre de documents des organismes publics sont communicables : toute personne peut demander à l’administration de les communiquer, mais ils ne sont pas publiés. Désormais, les organismes publics mettront spontanément en ligne ces documents (sans que l’usager n’ait besoin d’en faire la demande).
Mais cette mesure ne s’appliquera qu’aux documents les plus pertinents pour l’open data (notamment les bases de données), sera restreinte au flux des nouveaux documents en format électronique, et ne concernera ni les petits organismes ni les collectivités locales (pas de modification de l’article 106 de la loi du 7 août 2015 portant nouvelle organisation territoriale de la République). Une mise en œuvre différée est également prévue au III de cet article : l’ensemble des obligations nouvelles ne s’appliquera qu’au bout de 2 ans.


Exemple : la liste des logements sociaux des organismes HLM est aujourd’hui communicable sur demande mais non publiée ; il sera prévu désormais que de telles bases de données des organismes publics doivent être mises en ligne.";2015-09-26 02:27:54;139;9;2237.0;161.0;49.0;50.0;45.0;0.0714285714285714;0.0879533138807836;0.9019607843137256;open data/data privacy
137;"RECONNAISSANCE DU COPYLEFT / DROIT AU REMIX. - A l'opposé du Copyright (où droit d'auteur) le CopyLeft s'il reconnait toujours à l'auteur, la paternité de son oeuvre numérique, il reconnait aussi la nécéssité que cette oeuvre soit DISTRIBUEE dabord et VENDUE si possible, ensuite ! Une traduction française intéressante, serait le 'Droit au Remix', par exemple... 


- Ainsi tout oeuvre déposé selon le label 'COPYLEFT' vous reconnait à l'utilisateur, le droit de distribuer, manipuler, remixer,  etc... tout oeuvres, à condition que vous reconnaissiez la paternité de l'oeuvre originale à l'artiste de départ. 


- Plus tard la creation d'un label 'CopyLeft' permettrait de tracker les utilisateurs et de recréer ainsi des communautés autour de l'oeuvre où de l'artiste numérique de départ. La technologie est déjà tellement en avance sur la législation, que le'CopyLeft' aurait du être inventé 'hier' ...  !! 

Éléments de contexte
Explication de l'article :";2015-09-26 21:17:58;84;0;237.0;44.0;44.0;8.0;7.0;0.0117647058823529;0.3156028368794326;0.8888888888888888;intellectual property
113;"Protection, récompense et indémnisation des lanceurs d'alertes. A faire

Éléments de contexte
Explication de l'article :
Un cadre légal qui définit les mesures de protection des lanceurs d'alertes.


Création d'un statut de combattant de la liberté numérique auquel on pourra associer les droits constitutionnels existant pour els simples comabttants de la liberté.";2015-09-26 15:30:13;125;0;495.0;45.0;32.0;16.0;14.0;0.0079365079365079;0.144177449168207;0.8823529411764706;whistleblowers
85;"Article 25 - Modification des principes d’établissement des redevances d’utilisation des fréquences. L’article L. 2124-26 du code général de la propriété des personnes publiques est complété par deux alinéas ainsi rédigés :


« La redevance due pour l'occupation ou l'utilisation du domaine public des fréquences radioélectriques tient compte, outre les avantages de toute nature procurés au titulaire de l'autorisation, de la nécessité d’assurer la mise en œuvre des technologies permettant l'utilisation la plus efficace des fréquences radioélectriques. »


« L’utilisation de fréquences radioélectriques non spécifiquement assignées à leur utilisateur ne donne pas lieu à redevance. »

Éléments de contexte
Explication de l'article :
Objectif : Rendre les redevances d’utilisation des fréquences plus favorables à l’innovation


Explication : l’article complète les dispositions du code général de la propriété des personnes publiques (CGPPP) dans le but de préciser les éléments à prendre en compte dans le calcul des redevances domaniales. Cette modification va permettre, dans la fixation des redevances d’utilisation des fréquences, de tenir compte non seulement des avantages que les opérateurs retirent de l’utilisation de ces fréquences, mais également de la nécessité de mettre en œuvre les technologies les plus efficaces, pour assurer la meilleure utilisation possible des fréquences. L’article consacre aussi la gratuité de l’utilisation des fréquences qui ne sont spécifiquement assignées à un utilisateur afin d’encourager les projets innovants de partage de fréquences.


Exemple : en limitant les freins à l’usage des fréquences partagées, on permet de faire émerger des usages innovants, comme cela a été le cas avec le wifi.";2015-09-26 02:28:02;74;4;145.0;66.0;15.0;7.0;6.0;0.0666666666666666;0.3867924528301887;0.875;digital economy
141;"Digitalisation de l'appareil d'état. Tous les services de l'état offert au citoyens sous forme de service au guichet (carte grise ...) doivent avoir leur équivalent via un parcours digital.

Éléments de contexte
Explication de l'article :
La digitialisation du secteur privé est en cours, le secteur publique doit aussi avancé plus vite sur le sujet.";2015-09-26 21:37:12;95;3;131.0;10.0;8.0;7.0;6.0;0.0416666666666666;0.1338028169014084;0.875;public services
183;"Obligation du format ouvert et libre pour toute administration publique et institution de formation. Un format ouvert est un format auquel on a accès au code source.


Un format libre permet la réutilisation du code source.


Tout document fourni par un organisme public doit être en format ouvert et libre. En particulier pour les organismes de formation, d'éducation et de recherche ainsi que pour les administrations centrales, y compris à des fins de communication interne.


Sauf impossibilité majeure et qui se doit d'être justifiée, les solutions utilisées pour les logiciels métiers se doivent d'être aussi en format libre et ouvert.


 

Éléments de contexte
Explication de l'article :";2015-09-27 11:37:45;81;0;221.0;12.0;8.0;6.0;5.0;0.0121951219512195;0.0897435897435897;0.8571428571428571;intellectual property/public services
162;"Créer et développer la publication des cours et des devoirs scolaire en ligne. Créer, développer et faciliter la publication par les enseignants et les établissements scolaires des cours et des devoirs en ligne, pour permettre leur accès même en cas d'absence, ou pour une consultation ultérieure.

Éléments de contexte
Explication de l'article :";2015-09-27 04:20:47;47;2;226.0;32.0;36.0;11.0;13.0;0.0625;0.2664092664092664;0.8571428571428571;education
121;"Création d'une platforme de modification des textes officiels.. 1° À l'aide d'une platforme ouverte à tous, le gouvernement doit permettre au citoyen de proposer des modification sur les textes officiels.


2° Ces textes peuvent être des lois, la constitution ou des codes.


3° Les acteurs de l'État s'engagent moralement à lire et prendre en compte les propositions.


4° Les acteurs sus-cités doivent être présents sur la platforme pour participer au débat.


5° Cependant il ne doivent pas avoir un accès administrateur, leur voix doit être égale à celle d'un citoyen.


6° Chaque mois un commission composée de citoyens tirés au sort et de membres du gouvermement doit se réunir afin de discuter des porpositions.


7° En cas de modification importante du texte, un référendum peut avoir lieu.

Éléments de contexte
Explication de l'article :
Notre démocratie actuelle en est de moins en moins une. Le citoyen ne peut plus s'exprimer que part son vote. Il est temps de lui permettre de donner son avis sur les textes qui régissent sa vie. Cela doit se faire sans intermédiaire, directement à travers une paltforme web.";2015-09-26 16:59:21;64;0;103.0;14.0;5.0;6.0;5.0;0.0153846153846153;0.1694915254237288;0.8571428571428571;online democracy
83;"Article 23 - Développement des usages numériques dans les territoires. Le chapitre V du titre II du livre IV du code général des collectivités territoriales est complété par un article L. 1425-3 rédigé comme suit :


« Art. L. 1425-3 -Dans les domaines de compétence que la loi leur attribue, les conseils départementaux ou les conseils régionaux peuvent établir une stratégie de développement des usages et services numériques existants, identifier les zones qu'ils desservent et présenter une stratégie de développement de ceux-ci, sur leur territoire. Cette stratégie, qui a une valeur indicative, vise à favoriser la cohérence des initiatives publiques et leur bonne articulation avec l'investissement privé, ainsi que la mise en place de ressources partagées et mutualisées afin de doter l’ensemble des territoires d’un maillage équilibré de services numériques. Elle est établie en cohérence avec les schémas régionaux de développement économique. Cette stratégie constitue un volet du schéma directeur territorial d’aménagement numérique. »

Éléments de contexte
Explication de l'article :
Objectif : Etendre au domaine des services numériques collectifs la démarche de concertation et de définition des besoins locaux engagée pour le déploiement des réseaux.


Explication : Les schémas directeurs territoriaux d’aménagement numérique (SDTAN) ont contribué à structurer l’intervention des collectivités territoriales pour le déploiement du très haut débit et concernent désormais la quasi-totalité des départements. L’extension de cette démarche au domaine des services numériques va permettre aux collectivités territoriales de mettre en adéquation leurs ambitions en matière de déploiement d’infrastructures et leurs stratégies de développement des services numériques de proximité, afin que l’arrivée du très haut débit s’inscrive dans une stratégie globale au service de la population, pour la e-santé, la ville intelligente ou l’amélioration des services locaux.


Exemple : un département va pouvoir structurer l’offre de service de maintien à domicile des personnes âgées à mesure que du déploiement du très haut débit sur l’ensemble de son territoire.";2015-09-26 02:28:02;104;2;317.0;33.0;18.0;12.0;10.0;0.0285714285714285;0.1481481481481481;0.8461538461538461;public services
84;"Article 24 - Ouverture des données de la couverture numérique des territoires. L'article L. 36-7 du code des postes et des communications électroniques est complété par un alinéa ainsi rédigé :


«  11° Met à disposition du public, par voie électronique, sous un standard ouvert aisément réutilisable, sous réserve d’en mentionner la source, les cartes numériques de couverture du territoire que les fournisseurs de services de communications électroniques sont tenus de publier en application des dispositions du présent code et des textes et décisions pris pour son application ainsi que les données servant à les établir, que les fournisseurs transmettent, préalablement, à l’Autorité. »

Éléments de contexte
Explication de l'article :
Objectif : Renforcer la transparence des informations à la disposition du public sur la couverture mobile du territoire


Explication : l’article prévoit que l’Autorité de régulation des communications électroniques et des postes (ARCEP) publiera en « open data » les données qui servent notamment à établir les cartes de couverture. Les utilisateurs seront ainsi en mesure d’exploiter ces informations, ce qui contribuera à accroître la transparence de l’information sur la couverture et à garantir les conditions d’une saine concurrence.


Exemple : un développeur pourra proposer une application utilisant les données de couverture pour comparer localement les cartes de chaque opérateur et les confronter à la couverture ressentie.";2015-09-26 02:28:02;78;2;375.0;6.0;5.0;4.0;5.0;0.0379746835443038;0.031413612565445;0.8333333333333334;internet access/open data
194;"Rendre public la présences des différents ministres, députés, etc... aux conseils.. Avec les outils informatiques disponibles aujourd'hui, il est facile de créer une page public qui listerait qui participent et qui ne participent pas aux conseils pour lesquels ils sont payés. 


Il est anormal que ces personnes ne soient pas sanctionnées pour absentéisme. Dans n'importe quelle entreprise, ils ne feraient pas 1 semaine. Ils doivent montrer l'exemple et être exemplaires


Avec une exposition publique, ils devraient répondre de leurs actes. 


 

Éléments de contexte
Explication de l'article :




Il est anormal que ces personnes ne soient pas sanctionnées pour absentéisme. Dans n'importe quelle entreprise, ils ne feraient
pas 1 semaine. Ils doivent montrer l'exemple
et être exemplaires


Avec une exposition publique, ils devraient répondre de leurs
actes.";2015-09-27 17:56:38;46;0;175.0;8.0;9.0;4.0;5.0;0.0212765957446808;0.0978260869565217;0.8333333333333334;online democracy/open data
