proposal_id;proposal_text;creation_datetime;nb_entailed_proposals;nb_contradictory_proposals;nb_votes_for;nb_votes_mixed;nb_votes_against;nb_args_for;nb_args_against;controversiality_nli;controversiality_votes;controversiality_args;label
193;"Indépendance des DPO (Data Protection Officer) (ex-CIL). Création d'une entité indépendante rattachée à la CNIL regroupant l'ensemble des DPO. 

Éléments de contexte
Explication de l'article :
Comment le responsable de la protection des données au sein d'une entreprise peut-il faire preuve d'une totale indépendance lorsqu'il est lui même rémunéré par l'entreprise ?
Pour que la protection des données soit effective, le responsable de la protection des données doit intégrer une entreprise en tant que juriste expert indépendant sans lien hiérarchique ni salarial avec l'entreprise dont il contrôle la politique en matière de données personnelles.";2015-09-27 16:09:07;25;6;15.0;5.0;18.0;0.0;0.0;0.2692307692307692;0.875;-1.0;data privacy
573;"Logiciel libre, culture libre et copyleft. Chapitre II : Economie du savoir

Section 1 : Les Communs

Article 8

Ajout d’un quatrième alinéa dans la section suivante :


I. Relèvent du domaine commun informationnel :


4° Les logiciels libres distribués selon les termes de la licence publique générale GNU (GNU GPL), les documents publiés sous licence GFDL (licence de documentation libre GNU), les œuvres (images, texte, vidéos, etc.) sous licence libre copyleft (licence Creative Commons CC-BY-SA, licence Art Libre)

Éléments de contexte
Explication de l'article :
Cet alinéa introduit la notion de copyleft dans le droit français. C’est la pierre angulaire par laquelle la construction communautaire s’est protégée de l’empreinte du droit d'auteur, en assurant une forme de gouvernance adaptée aux biens communs. Citons pour exemple les projets GNU et Linux. Le logiciel libre s’est vu octroyé, de facto, le statut de bien commun par un mécanisme qui s’est étendu ensuite au
 domaine culturel avec le projet Wikimedia (Wikipédia, Commons), mais aussi à la musique, l’art, l’éducation, les sciences…


Son exclus du champ du copyleft les œuvres logicielles ou culturelles sous licences libres dites permissives, lesquelles ne protègent pas la construction communautaire de la privatisation (licences de type BSD, Apache, etc).";2015-10-13 10:28:32;76;29;15.0;5.0;18.0;0.0;4.0;0.3896103896103896;0.875;-1.0;DRP/intellectual property
530;"Accès progressif des détenus à Internet. Dans un but de réinsertion sociale après leur libération, les détenus doivent obtenir un accès progressif et contrôlé à Internet

Éléments de contexte
Explication de l'article :";2015-10-11 11:58:04;35;1;15.0;7.0;12.0;3.0;1.0;0.0555555555555555;0.8695652173913043;-1.0;internet access
164;"Moteurs de recherche. Les sites WEb français doivent inclure, dans la gestion des moteurs de recherche généralistes, les moteurs de recherche français.


 

Éléments de contexte
Explication de l'article :
Actuellement, hors les moteurs de recherche dédiés à un site WEB, la plupart du temps, le moteur de recherche par défaut est Google.


La gestion des moteurs de recherche propose les plus connus (Google, Yahoo, Bing, Wiki...).


Laisser le choix aux internautes de leur moteur de recherche par défaut en leur permettant d'ajouter leur moteur de recherche habituel aux différentes propositions de leurs sites pourrait permettre la promotion et le développement de moteurs de recherches alternatifs (je
pense à Qwant, bien sûr).";2015-09-27 07:47:12;14;0;8.0;9.0;11.0;1.0;4.0;-1.0;0.8571428571428571;-1.0;digital economy
476;"License GPLv3.0 par défaut pour les données et meta données concernant des Français et collectées sur Internet.. Toutes les données collectées sur les Français sont par défaut sous license GPLv3.0, et donc les services de collecte doivent publier ou rendre accessible en ligne toutes les données et tous les résultats obtenus à partir de ces données, en Open Data et en license GPLv3.0.


http://www.gnu.org/licenses/gpl-3.0.en.html

Éléments de contexte
Explication de l'article :
Donner un status légale au données collectées.
Empecher les différentes
compagnies exerçant sur internet de s'accaparer
et de privatiser un bien commun et publique.";2015-10-08 13:03:01;138;0;15.0;1.0;18.0;0.0;2.0;0.0071942446043165;0.85;-1.0;open data
255;"devenir des citoyens développeurs de solutions applicatives. Afin de permettre et promouvoir une continuité dans le développement des logiciels libres, il serait intelligent, d'apprendre à contribuer de manière collaborative, dès l'école primaire, pour que soit naturel pour eux.
De les initier aux langages de programmation, à l'algorithmique, pour developper des outils, ""serious games"", pour qu'on ne soit plus seulement consommateur d'application, mais aussi citoyen concepteurs.


De les initier aussi à communiquer de manière collaboratives pour leurs publications.

Éléments de contexte
Explication de l'article :
Les contributions collaboratives dans la conception
de solutions logicielles libres et la publication de doivent être
incluse dans le parcours de la culture des étudiants.


en 1983
lors de l'informatique pour tous,
les enseignants et leurs élèves
dès la 6eme apprenaient à programmer en BASIC sur des ordinateurs.";2015-09-28 16:39:28;152;3;9.0;6.0;12.0;2.0;4.0;0.0261437908496732;0.8421052631578947;-1.0;education
294;"Interdiction par les banques d'utiliser des accès sécurisés aux comptes impliquant pour le client l'usage d'un smartphone. Les banques devront garantir
 aux clients un égal accès à leurs comptes via leurs systèmes d'e-banking.

Éléments de contexte
Explication de l'article :
Pour assurer la protection des comptes, les banques mettent en place des systèmes de plus en plus sophistiqués. Certains de ces systèmes nécessitant le téléchargement d'une application spécifique ou nécessitant de flasher un QR Code implique pour le client la possession d'un smartphone. De tels systèmes créent donc une inégalité d'accès aux services bancaires entre les clients d'un même établissement bancaire.";2015-09-29 11:26:08;37;4;24.0;12.0;18.0;0.0;5.0;0.131578947368421;0.8378378378378378;-1.0;accessibility
401;"Protéger les artistes, les scientifiques et les philosophes de la censure directe et indirecte..  Les artistes, scientifiques, et philosopes qui le souhaitent peuvent obtenir sans condition le titre de garant de la démocratie, de la liberté d'expression et d'information afin d'obtienir une protection face à la censure, ainsi q'un salaire minimum pour leur permettre de pratiquer leur activité. Aucun accès à un local d'exercice de leur fonction ne peut leur être refusé. Aucun sujet ne peut non plus être censuré.


Aucun site web ne peut être censuré s'il n'enfreinds pas la loi.


 


 


 

Éléments de contexte
Explication de l'article :
Cette article permet de garantir la protection des artistes, des scientifiques et des philosophes afin qu'ils puissent faire par de leurs reflexions puisque qu'ils ont une place primordiale dans notre évolution.


Un bon exemple de cette loi est le cas de l'humoriste Dieudonné M'Bala M'Bala qui a été calomnié, diffamé, et censuré par l'ensemble politique et médiatique.";2015-10-03 10:58:38;34;0;12.0;5.0;9.0;2.0;4.0;0.0285714285714285;0.8333333333333334;-1.0;whistleblowers
213;"Une redevance pour chaque donnée émise par un citoyen.. Si une entreprise vend une base de données contenant des données de ses utilisateurs,sous n'importe quelle forme que ce soit (aggrégées ou non), à une entreprise tierce.
Alors les différents individus (les utilisateurs) ayant servis à la conception de cette base de données doivent toucher un certain pourcentage du montant de la vente (disons 70%), à titre de droit de producteur des data.
Une fois ce montant déduit de la vente, il est réparti au pro rata de la contribution de chaque utilisateur entre tous les utilisateurs qui ont formé cette base de données.
Si ces données, (ou une partie) sont à nouveau vendues à une autre entreprise, alors les redevances s'appliquent avec les mêmes règles que pour la première transaction. 

Éléments de contexte
Explication de l'article :
Comme souligné par le rapport Collin-Colin de Janvier 2013
sur
la mission d'expertise sur la fiscalité de l'économie numérique-
page 2 :


""La collecte des données révèle le phénomène du ""travail gratuit"". Dans l'économie numérique, tout laisse des traces.
Du fait du suivit régulier et systématique de leur activité en ligne, les données des utilisateurs d'applications sont collectées sans contrepartie
monétaire. Les utilisateurs, bénéficiaires d'un service rendu, deviennent ainsi des quasi-collaboraters, bénévoles, des entreprises.
Collectées, stockées et traitées pour être intégrées en temps réel à la chaine de production, les données issues de leur ""travail gratuit"" contribuent à brouiller la frontière entre production et consommation. Attirés par la qualité des interfaces et les effets de réseau, les utilisatuers deviennent, à travers ces données, des auxiliaires de la production et créent une valeur générant des bénéfices sur les différentes faces des modèles d'affaires"".


Il faut que chaque citoyen français touche comme des royalties sur les données qu'il produit. C'est une forme de travail, tout aussi passive qu'elle soit. Cette rétribution pourrait tout à fait être taxée à partir du moment où
l'on considère la donnée comme un actif de celui qui la produit (et non celui qui la détient).

En faisaint ainsi on redonnera le pouvoir aux citoyens sur leurs données et on ne pénalisera pas les entreprises acquerant des données dans une pure logique d'amélioration et d'innvoation de leur offre commerciale";2015-09-28 01:13:15;93;0;6.0;12.0;10.0;4.0;1.0;0.0106382978723404;0.8260869565217391;-1.0;data privacy/digital economy
198;"Article 8 bis - Liberté de panorama. Après le vingt-et-unième alinéa de l'article L. 122-5 du code de la propriété intellectuelle, il est inséré un alinéa ainsi rédigé :


« 10° La reproduction ou la représentation, intégrale ou partielle, d'une œuvre d'art graphique, plastique ou architecturale situées de manière permanente dans un lieu public. »

Éléments de contexte
Explication de l'article :
Objectif : introduire dans le droit français la ""liberté de panorama"", qui est une exception au droit d'auteur autorisant la prise de vues d'une œuvre d'art située dans l'espace public, et la libre utilisation de ces prises de vues.


Explication : l'absence d'une telle liberté constitue notamment un obstacle à l'enrichissement visuel de Wikipédia en France, puisque le droit d'auteur sans cette excpetion interdit la publication de photos d'une œuvre protégée, comme un monument.


Exemple : de manière tout à fait concrète, l'absence de ce droit a conduit au retrait de Wikimedia d'une photo de l'ossuaire de Douamont, à Verdun : http://blog.wikimedia.fr/lossuaire-de-douaumont-laureat-de-wiki-loves-monuments-retire-de-wikimedia-commons-6374";2015-09-27 19:20:15;123;11;321.0;9.0;262.0;5.0;10.0;0.0967741935483871;0.8217522658610272;0.5454545454545454;intellectual property
560;"Santé publique à l'aire du Numérique. Pour garantir à tout Francais un accès au numérique sans risque pour sa santé,


pour garantir un apprentissage scolaire à tout enfant sans risque pour la santé et


pour garantir à tout travailleur d'exercer son activité sans risque pour sa santé,


la connexion filaire à internet devrait etre une priorité et une obligation.

Éléments de contexte
Explication de l'article :
Il conviendrait étant donné les alertes lancées par de nombreux scientifiques sur la nocivité des ondes électromagnétiques
 d'appliquer le principe de précaution quant à leur développement massif, et parfois mal encadré sur le territoire. Le numérique devrait passer par des connexions filaires pour réduire au minimum l'impact sur la santé. Rappelons que l'OMS classe les ondes électromagnétiques comme potentiellement cancérigènes, que le nb d'électrosensibles ne fait qu'augmenter et que nous avons très peu de recul quant à l'usage de cette technologie (sans fil) qui se développe considérablement depuis 5/10 ans alors que les cancers (par exemple) se développent en 10/20 ans. des éudes par des laboratoires indépendants devraient également lancées.Précisons que nos voisins européens sont pour la plupart beaucoup plus précautionneux quant aux normes en vigueur.
En particulier, l'usage de cette technologie (sans fil : WIFI, DECT, WIMAX, Bluetouth...) pose question dans les écoles, crèches, collèges étant donné la sensibilité des enfants.
(le WIFI est interdit en Allemagne dans les écoles).


Il devrait également être prévu une connexion filaire sur les tablettes.";2015-10-12 15:31:06;54;3;6.0;9.0;3.0;1.0;1.0;0.0727272727272727;0.8125;-1.0;internet access
496;"Taxe pour lutter contre le courriel non désiré. Afin de lutter contre l'envoi massif de courriel, une taxe sera créée pour tout envoi en très grand noimbre  de courriels similaires.  Le montant de la taxe, le nombre de courriels identiques considéré comme un envoi massif et le taux de similarité des courriels feront l'objet d'un décret ministériel.

Éléments de contexte
Explication de l'article :
Actuellement le courriel non désiré est un fléau social et économique:


1.
 Il encombre la bande passante par de l'information inutile et jamais exploitée.


2. Il encombre les boîtes aux lettres des internautes et fait baisser leur productivité lors de la lecture.


3. Il a un coût que les expéditeurs de courriel massif
 devraient le payer ou bien ils devraient être dissidués de le faire.






Une taxe modique devrait suffir pour décourager les envois massifs.
 Le produit de cette taxe devrait être utilisé pour une politique sociale du numérique.";2015-10-09 14:53:21;5;1;13.0;2.0;17.0;0.0;5.0;-1.0;0.8;-1.0;data privacy/digital economy
69;"Article 9 - Libre accès aux publications scientifiques de la recherche publique. Au chapitre 3 du titre 3 du livre V du code de la recherche, il est inséré un article L. 533-4 ainsi rédigé :


«Art. L. 533-4 –
I. Lorsque un écrit scientifique, issu d’une activité de recherche financée au moins pour moitié par des fonds publics, est publié dans un périodique, un ouvrage paraissant au moins une fois par an, des actes de congrès ou de colloques ou des recueils de mélanges, son auteur, même en cas de cession exclusive à un éditeur, dispose du droit de mettre à disposition gratuitement sous une forme numérique, sous réserve des droits des éventuels coauteurs, la dernière version acceptée de son manuscrit par son éditeur et à l’exclusion du travail de mise en forme qui incombe à ce dernier, au terme d’un délai de douze mois pour les sciences, la technique et la médecine et de vingt-quatre mois pour les sciences humaines et sociales, à compter de date de la première publication. Cette mise à disposition ne peut donner lieu à aucune exploitation commerciale.


« II. – Les dispositions du présent article sont d’ordre public et toute clause contraire à celles-ci est réputée non écrite. Elles ne s’appliquent pas aux contrats en cours. »

Éléments de contexte
Explication de l'article :
Objectif : favoriser le libre accès aux travaux de recherche publique.


Explication : Le monde académique dispose d’un ensemble considérable d’informations scientifiques dont l’accès reste compliqué par les droits d’exclusivité détenus par certaines revues et éditeurs. Le projet de loi propose de favoriser la diffusion en libre accès des résultats de la recherche pour favoriser la circulation du savoir et donc l’innovation.
Il est proposé d’inscrire dans la loi, un droit de valorisation secondaire pour les publications scientifiques. L’auteur pourra ainsi rendre sa création publiquement accessible après un délai de 12 mois pour les œuvres scientifiques, techniques et médicales et de 24 mois pour les œuvres des sciences humaines et sociales.


Exemple : les scientifiques de la recherche publique auront désormais le droit de publier leurs articles sur des sites ouverts accessibles à tous, notamment les archives publiques spécialisées, après un court délai d’embargo.";2015-09-26 02:27:57;90;10;1320.0;282.0;1732.0;42.0;90.0;0.1208791208791208;0.7955334987593052;0.4725274725274725;open science/intellectual property
143;"Article 27 - Exchange d'une valeur physique à une valuer numérique et inversement.. N'étant ni notaire ni avocat, je ne sais pas combien d'articles sont touchés pour rendre le problème de conversion une réalité.

Éléments de contexte
Explication de l'article :
Le problème du paiement en ligne n'est pas le paiement en lui même mais le travail de conversion de la valeur physique (lingot d'or, action coté en bourse, espèce, chèque) dans la valeur numérique (sms, carte de paiement, coupon numérique, technologie de la chaine de block (blockchain bitcoin))


Il doit être autorisé dans la législation l’accès à la conversion sans que cela ce fasse de manière onéreuse.


C’est de transformer d’une valeur physique palpable à une valeur numérique le vrai mur d’accès aux populations les plus défavorisés (interdit bancaires, illégaux, sans domicile fixe, sans parents, etc …) et qui perdent le plus dans ces échanges.";2015-09-26 22:39:42;14;0;20.0;3.0;15.0;1.0;2.0;-1.0;0.7916666666666666;-1.0;digital economy
310;"Site sous le régime Francais. Article 1: tous les sites ""commerçants"" Francais devront avoir le logo ""Site Francais"" afin de les distinguer des sites étrangé. Ainsi l'usagé sera que le site respecte la loi Française.


Par ""commerçant"" on entends site offrant un service (exemple de messagerie), une vente (achat d'article), ...


Article 2: tout site commerçant devra être enregistré auprès d'un site public Français , qui rendra publique la liste des sites ""Français"" afin qu'un usagé puisse vérifier que le site qu'il fréquente est un site Français qui respecte bien la loi Française.


 

Éléments de contexte
Explication de l'article :
Dans tous les articles que j'ai vus, on parle de loi française. Or lorsque vous êtes sur un site web dont la langue est le Français il vous impossible de savoir s’il est Français ou s’il respecte la loi Française.
Et combien de personnes ont fait des achats au travers de PayPal et consorts pensant payer en France, alors que le paiement était facturé au Luxembourg ?


L'extension du nom de domaine .fr n'est pas suffisant pour répondre à cette problématique. D'où l'idée du logo et du site web publique promulguant une liste des sites français.


Par la suite la réalisation de greffons/plug-ins pour navigateur interner pouvant indiqué que l'utilisateur est sure un site ""Français"" est assez simple a faire.";2015-09-29 18:44:52;62;0;3.0;7.0;6.0;0.0;1.0;0.0158730158730158;0.7857142857142857;-1.0;digital economy/liability
204;"Développement de la couverture numérique dans les transports en commun publics. Objectif: Etendre aux transports en communs publics comme la SNCF, le métro, les compagnies publiques de transport sur route et sur chemins de fer l'obligation d'offrir la Wi-Fi gratuite et facile à exploiter.

Éléments de contexte
Explication de l'article :
Explication: De ce point de vue la France est particulièrement à la traine par rapport à l'étranger. Si les services publics donnaient l'exemple, la pratique s'étendrait rapidement aux compagnies privées. Ce serait un avantage pour les services publics en question et pour l'environnement en général, les gens préférant prendre un TGV en travillant sur leur ordinateur plutot que de passer deux heures ou plus au volant de leur voiture. Pourquoi cet article dans la loi? Parce qu'il faut forcer les opérateurs à investir dans ce domaine. C'est en quelque sorte une conséquence de ce droit à Internet qu'un autre contributaire a proposé ici. Ce droit à Internet est aussi valable dans les moyens de transports en commun publics.


Exemple: Internet gratuit dans tous les TGV. Pas seulement en première classe ou dans le Thalys. Cela suppose une couverture généralisée sur la France entière.";2015-09-27 20:59:58;76;0;13.0;9.0;8.0;1.0;4.0;0.0129870129870129;0.782608695652174;-1.0;internet access
