proposal_id;proposal_text;creation_datetime;nb_entailed_proposals;nb_contradictory_proposals;nb_votes_for;nb_votes_mixed;nb_votes_against;nb_args_for;nb_args_against;controversiality_nli;controversiality_votes;controversiality_args;label
3610cdce-ea74-11e9-bb9d-0242ac110002;Un Revenu Universel d'Activité sur mesure. Parce que toutes les personnes n'ont pas les mêmes besoins et les mêmes attentes selon leur tranche d'âge, il serait nécessaire de penser ce Revenu Universel d'Activité autour d'un socle commun en rapport avec les aides indispensables à tous, comme le logement. Et, en fonction de la tranche d'âge (RUA accessible dès 18 ans lorsqu'il n'y pas de prise en charge parentale), du revenu et de la composition de la famille, des blocs de prestations (identiques pour les mêmes profils) seraient ajoutés de façon automatique. Par exemple, un jeune de 18 ans qui entame une licence pro en alternance pourrait bénéficier du socle de base (logement s'il ne vit plus chez ses parents, par exemple) + prime activité pour compléter son salaire touché au titre de l'alternance + bourse d'études. Une femme seule avec deux enfants (il faut en finir avec seuil de trois enfants pour toucher des aides quand on est seul : quand on est seul que l'on ait un ou deux enfants, on est très embêté si on ne touche pas un bon salaire). Elle pourrait toucher le socle de base + prime activité + aide sociale enfance + aide rentrée scolaire + prime Noël....Un couple avec trois enfants : socle de base + prime activité + aide sociale enfance + aide rentrée scolaire + prime Noël....Une personne âgée socle de base + minimum vieillesse + aide aux loisirs/sports + prime vacances;2019-10-09 11:07:00;62;77;22;8;5;4;5;0.8076923076923077;0.4516129032258064;0.8333333333333334;basic needs support/rua for everybody with conditions
fd0fecbb-ea6e-11e9-bb9d-0242ac110002;Garantie Universelle d'Activité. L'État garantit à chaque résident un travail, payé par le Revenu Universel d'Activité et on supprime la plupart des aides. Donc plus d'allocation chômage, Revenu de Solidarité Active, Allocation aux Adultes Handicapés, ... mais des vrais salaires correspondants à un vrai travail. Toute personne peut travailler (mais pas n'importe quelle tâche), et ce n'est pas le travail qui manque. Le Revenu Universel d'Activité correspond alors à la rémunération pour une activité, et n'est plus une 'aide sociale' stigmatisante. Ce Revenu Universel d'Activité fixe alors la valeur du Salaire Minimum de Croissance, et créera une hausse des salaires ailleurs: pour un même salaire, par l'exemple l'ouvrier du BTP prendra le Revenu Universel d'Activité plutôt que les conditions pénibles de son travail: l'employeur devra donc compenser la pénibilité (hausse de salaire, période de vacances, voiture de fonction ...). De même, la disparition des Aide Personnalisée au Logement crée une pression vers une baisse des loyers. L’État garde la liberté de faire évoluer le montant de la Revenu Universel d'Activité à la hausse (pour compenser l'inflation) ou à la baisse (pour inciter à un retour à l'emploi), ou de différencier le montant par région, territoire ou ville. Il y a un important travail théorique sous-jacent qui montre les bienfaits de cette idée (ici par exemple). L'expérimentation des 'territoires zéro chômeur longue durée' en cours en France montre également que c'est possible et réaliste.;2019-10-09 10:30:00;52;63;19;5;23;5;4;0.828125;0.8620689655172413;0.8333333333333334;general questioning
dc49e33a-ea6d-11e9-bb9d-0242ac110002;redonner un semblant de pouvoir d'achat aux plus pauvres pour consommer differemment. une généralisation des allocations devrait progressivement permettre aux plus démunis de ne plus être seulement des clients de supermarché! Il faudrait réussir à sortir le maximum de personnes de cette pauvreté qui consiste à consommer pour survivre et non de consommer intelligemment, écologiquement et citoyennement... et par là même donner enfin un avenir au commerce de proximité et donc à notre planète!;2019-10-09 10:21:00;69;10;18;16;13;5;4;0.1571428571428571;0.8571428571428571;0.8333333333333334;digitization and simplification
7f3f9156-ea9e-11e9-bb9d-0242ac110002;Instauration d'une TVA sociale associée à une diminution des charges salariales. Augmenter la TVA en contrepartie d'une baisse des charges salariales, aurait un effet bénéfique pour l'économie du pays et permettrait de financer la mesure. L'assiette de calcul de la TVA, c'est la totalité des biens et services vendus en France, y compris sur des produits fabriqués à coût ridicule dans des pays émergents, qui font la fortune des grossistes français. L'assiette de calcul des charges salariales est beaucoup plus faible que celle de la TVA (sinon, on n'aurait que des sociétés qui versent plus de salaires qu'elles ne vendent de produits ou de services : pas très viable !).Le différentiel entre 1% de TVA en plus et 1% de charges salariales en moins génèrerait donc un surplus suffisant pour financer la mesure tout en favorisant le made in France et l'emploi local (les chiffres sont donnés au pifomètre et doivent être adaptés, mais l'idée est là : 1% de TVA, c'est beaucoup, beaucoup plus d'argent que 1% de prélevements sur les salaires).;2019-10-09 16:10:00;9;3;4;3;8;5;4;-1.0;-1.0;0.8333333333333334;financing
5b9d81f7-ea63-11e9-bb9d-0242ac110002;Prendre l'argent là où il y en a. Taxer la publicité et/ou rétablir l'ISF et/ou taxer les transactions financières par exemple;2019-10-09 09:06:00;0;48;42;5;10;4;5;0.0204081632653061;0.3333333333333333;0.8333333333333334;financing
bcfcb753-ea5b-11e9-bb9d-0242ac110002;Donner de son temps à la Société en échange d'aide. Toutes les personnes touchant des revenus issus d’impôt payés par l'ensemble des français, doivent contribuer à la vie de la Société par des travaux d’intérêt général. Très facile à mettre en place, il suffit de rattacher la personne à son lieu de contribution en l’occurrence à la mairie de son domicile. Nombreuses taches à réaliser : renseignements,accueil public, propreté,etc. Contribution minimum de 20h par semaine sur 5 jours.;2019-10-09 08:12:00;6;6;45;15;35;9;7;-1.0;0.8360655737704918;0.8;rua value
f7e8bec4-e905-11e9-adee-0242ac110003;"Regrouper et harmoniser un maximum d'aides sociales. Aujourd’hui, selon sa situation, une personne peut demander plusieurs aides différentes en même temps. Par exemple le Revenu de Solidarité Active si elle n’a pas d’activité et les Aide Personnalisée au Logement pour financer son logement. Le Revenu universel d’activité vise à regrouper les minima sociaux; la prime d’activité et les aides au logement pour lutter plus efficacement contre la pauvreté.";2019-10-07 15:25:00;25;125;2252;507;779;627;469;0.2063492063492063;0.4663043478260869;0.7484076433121019;digitization and simplification
b1b7cff7-e908-11e9-adee-0242ac110003;Détecter les personnes éligibles au Revenu universel d'activité afin de les informer de leur droit. Avec le prélèvement à la source et le grand nombre d’informations dont disposent les administrations, on pourrait plus facilement détecter les personnes qui pourraient bénéficier du Revenu universel d’activité voire le proposer ou l’actualiser automatiquement, mais chacun pourrait refuser de bénéficier de cette aide s’il ne le souhaite pas. ;2019-10-07 15:45:00;4;5;642;57;99;77;57;-1.0;0.2242857142857142;0.7435897435897436;digitization and simplification
2fbf1d46-e908-11e9-adee-0242ac110003;"Prendre en compte les revenus de tout le foyer. Le fait de vivre en couple ou à plusieurs permet à une famille de faire des économies d’échelle sur certaines dépenses, par exemple en matière de loyer. C’est pourquoi aujourd’hui, notre modèle de prestations sociales, comme notre modèle fiscal, reposent sur une logique de foyers et tous les revenus du foyer sont pris en compte, même si c’est parfois à des degrés divers, comme pour l’AAH par exemple."" Le Revenu universel d’activité pourrait reprendre cette logique. Il pourrait à l’inverse être versé individuellement à chaque personne sans tenir compte d’économies d’échelles dans les dépenses afin de favoriser son autonomie voire même sans prendre en compte les revenus du conjoint par exemple. Cela pourrait être moins intrusif dans la vie privée mais conduirait à aider davantage un couple qu’une personne seule.  """;2019-10-07 15:41:00;0;41;733;216;817;186;254;0.0238095238095238;0.9187620889748548;0.7333333333333333;rua value
9d8fda65-e907-11e9-adee-0242ac110003;"Assurer l'accès à un accompagnement social à toutes les personnes qui sont éloignées du marché du travail. Certaines personnes qui bénéficient d’une aide sont soutenues justement parce qu’elles ne peuvent pas ou très difficilement travailler. C’est par exemple le cas pour les allocataires de l’AAH. Pour ces personnes; l’engagement à rechercher un emploi ne doit pas constituer une condition pour bénéficier de l’allocation; mais un accompagnement doit systématiquement être proposé pour les aider dans leur parcours de vie et favoriser toute forme d’activité qui rejoindrait leurs attentes en termes de participation sociale et d’épanouissement.";2019-10-07 15:37:00;6;24;890;178;133;132;95;0.28;0.2918615528531337;0.7218045112781954;rua for everybody without conditions/protection of beneficiaries
c3061cf5-ea60-11e9-bb9d-0242ac110002;Dès la naissance, être déclaré sur les registres d'état civil et versement automatique. Dès la naissance, être déclaré sur les registres d'état civil et versement automatique ;2019-10-09 08:48:00;36;2;56;4;30;6;4;0.081081081081081;0.5737704918032787;0.7142857142857143;digitization and simplification
c4433241-e907-11e9-adee-0242ac110003;"Intégrer les aides au logement dans le Revenu universel d'activité. Les personnes en situation de pauvreté consacrent une part importante de leur budget aux dépenses de logement. 46% du revenu des bénéficiaires de minima sociaux est ainsi consacré à ces dépenses de logement contre 23% pour l’ensemble des ménages. Regrouper les aides au logement et les minima sociaux à travers le Revenu universel d'activité; comme annoncé par le Président de la République; permettra de mieux lutter contre la pauvreté de ces personnes en limitant les ruptures de droits et en garantissant un gain à la reprise d'activité. Ce regroupement devra tenir compte des équilibres de la politique du logement. ";2019-10-07 15:38:00;3;19;589;180;542;89;133;0.2;0.938961038961039;0.6716417910447762;general questioning
87cd530d-ea60-11e9-bb9d-0242ac110002;Individualiser le Revenu Universel d'Activité et plutôt que de  l'accorder à un foyer. Les personnes , même en couple, même mariées devraient pouvoir bénéficier d'un revenu individuel, permettant ainsi à chacun ou chacune de fonctionner indépendamment, (je pense par exemple aux personnes au foyer assujetties à un conjoint violent et qui ne peuvent pas partir, faute de revenu, ou aux personnes qui souhaitent faire une formation, mais rencontrent des difficultés financières, la Caisse d'Allocation Familiale actuellement demande à vérifier le moindre centime mis de coté, et en tient compte pour diminuer les aides)Individualiser le Revenu Universel d'Activité en en donnant l’accès aux jeunes en formation, dès 18 ans sans condition de travail, permettrait aussi de diminuer la difficulté pour les familles pauvres d'accompagner les jeunes en formation, facilitant ainsi la mobilité sociale.;2019-10-09 08:46:00;28;3;86;7;14;8;5;0.1379310344827586;0.2340425531914893;0.6666666666666666;rua value/protection of beneficiaries
11d83c2f-e908-11e9-adee-0242ac110003;"Les personnes âgées en situation de pauvreté. Le système actuel permet aux personnes âgées d'accéder à un seuil minimal de ressources avec l'allocation de solidarité aux personnes âgées (ASPA). Pourtant, les allocataires de l'Allocation de solidarité aux personnes âgées sont aujourd'hui confrontés à de nombreuses difficultés d'accès à leurs droits à l'âge de la retraite et de nombreuses personnes renoncent à la demander."" Le Revenu universel d'activité pourrait s'adresser à eux.""";2019-10-07 15:40:00;45;99;1048;114;243;154;102;0.46;0.3078245915735167;0.6645161290322581;rua for senior
bb45aaaa-ea6b-11e9-bb9d-0242ac110002;Justificatif. On se doit de prendre en compte le revenu de tout le foyer. Des enquêtes se doivent d’être faites pour éviter les arnaques. On se doit aussi de dire aux bénéficiaires que cet argent ne se doit pas d’être dépenser dans des choses superflues et inutiles...Il se doit d’être un complément de salaire. Arrêtons les aides « gratuite » sans incitation à un retour à l’emplois, ou à la participation à la société (service civique, bénévolat,...);2019-10-09 10:06:00;9;19;11;1;15;4;7;0.5;0.7647058823529411;0.625;rua for everybody without conditions
b4674581-e907-11e9-adee-0242ac110003;"Harmoniser le mode de calcul des droits au Revenu universel en prenant en compte les mêmes ressources pour tout le monde. Aujourd’hui, les différentes aides sociales ne prennent pas en compte les mêmes ressources : parfois il faut déclarer la même chose que pour l’impôt sur le revenu, parfois non. "" L’objectif du Revenu universel d’activité est de toujours devoir déclarer le même type de revenu pour en simplifier l’accès et la compréhension. """;2019-10-07 15:38:00;6;18;937;115;146;95;59;0.3684210526315789;0.2488129154795821;0.625;digitization and simplification
150890ce-ea54-11e9-bb9d-0242ac110002;Lutter contre les loyers élevés par d'autres moyens pour que l'Etat fasse des économies. Les propriétaires sont les premiers à profiter des allocations logement. Il serait bien d'imposer très fortement les loyers déraisonnables pour décourager les propriétaires un peu trop gourmands.;2019-10-09 07:17:00;1;45;108;22;19;15;9;0.0434782608695652;0.3206106870229007;0.625;basic needs support
f0175fce-e908-11e9-adee-0242ac110003;Financer le Revenu universel d'activité par la solidarité nationale. Aujourd’hui, les prestations qui pourraient composer le Revenu universel d’activité sont financées principalement par l’État (APL, Allocation Adulte Handicapé, prime d’activité) mais le Revenu de Solidarité Active est financé par les départements. ;2019-10-07 15:47:00;8;23;344;131;122;86;53;0.375;0.5336134453781513;0.6206896551724138;financing
3d0d69e9-e908-11e9-adee-0242ac110003;Prendre en compte le fait d'avoir des enfants à charge. Le fait d’avoir des enfants peut entraîner des dépenses supplémentaires. Aujourd’hui, certaines prestations comme le revenu de solidarité active (RSA) tiennent compte de cette situation et sont augmentées lorsque le foyer a des enfants à charge. Le Revenu universel d’activité pourrait reprendre cette logique.;2019-10-07 15:42:00;18;62;967;129;282;139;84;0.3015873015873015;0.3755697356426618;0.6071428571428571;rua value
856b9b29-ea63-11e9-bb9d-0242ac110002;La vie doit être gratuite, donc établissons un revenu universel, pour tous, sans aucun calcul, en éliminant toute les autres aides.. Le revenu universel doit rendre gratuit, l'eau, le gaz, l'électricité, le logement, la nouriture, l'éducation, les soins et la dépendances. Le revenu universel sera modulé en fonction de la capacité collective (Citoyens, Europe, Etat, Régions, Départements, Communes) à rendre gratuit les besoins primaires.;2019-10-09 09:07:00;1;235;41;14;40;9;5;0.0084745762711864;0.9821428571428572;0.6;basic needs support
de61ce87-ea5e-11e9-bb9d-0242ac110002;Aucune. Revenu universel, versé à tous. Ceux qui ont un travail reverront un peu du fruit de leur travail. Les entrepreneurs auront un filet de sécurité pour leur permettre de changer d’activité au besoin. Et de toute façon tous ceux qui ont un revenu sont taxé dessus.;2019-10-09 08:34:00;0;267;99;2;18;6;3;0.003731343283582;0.2058823529411764;0.5714285714285714;rua for everybody without conditions
ada4aeaa-ea62-11e9-bb9d-0242ac110002;Prestations sociales récupérables sur la succession. Toutes les prestations sociales doivent être récupérables sur la succession.;2019-10-09 09:01:00;1;224;15;6;57;3;6;0.0088888888888888;0.34375;0.5714285714285714;financing
f75d4bdd-ea60-11e9-bb9d-0242ac110002;La dignité ça se mérite et ce n'est pas de l'argent. Donner de l'argent ne signifie pas qu'on donne les moyens de devenir digne. Quelqu'un qui est ivre mort toute la journée ou qui est défoncé par une drogue dure pourra recevoir tout l'argent du monde, ça ne lui rendra pas sa dignité (expérience en centre d'accueil à l'appui !). Quelqu'un dont la culture est de voler ne deviendra pas digne non plus. Le Revenu Universel d'Activité ne devra être attribué que sous condition d'attitude constructive et conforme aux lois de la République.;2019-10-09 08:49:00;7;3;28;7;46;4;8;-1.0;0.6666666666666666;0.5555555555555556;rua for everybody with conditions
f67b42c8-eaa4-11e9-bb9d-0242ac110002;A toutes les personnes qui s'engage à faire évoluer la société dans le bon sens en consacrant 5 heures de leur temps toutes les semaines à la faire évoluer.. Pour ma part, ce revenu devrait s'adresser à toutes les personnes qui ont la volonté de faire évoluer la société dans le bon sens. Indépendamment de l'age ou de la situation sociale. Ces personnes devront au choix :Être actif dans un projet, une organisation, une entreprise reconnus comme d'utilité social.*Être impliqué dans la vie dans leur quartier, leur commune, leur régions ...etc;2019-10-09 16:56:00;17;22;5;2;6;4;8;0.782608695652174;-1.0;0.5555555555555556;rua for everybody with conditions
35394d49-e907-11e9-adee-0242ac110003;"Mettre en place un système dans lequel l'allocataire s'engage à rechercher un emploi. Pour ceux qui peuvent travailler, notre système de solidarité repose aujourd’hui sur des engagements contractuels prévoyant des engagements pour l'allocataire et pour les pouvoirs publics. Le Revenu universel d’activité doit également être construit autour d’un contrat prévoyant de tels engagements; avec de possibles sanctions (comme par exemple la suspension ou l’interruption du versement de l’aide). Il doit aussi prendre en compte les publics qui sont plus éloignés du marché du travail en raison d’un handicap ou de leur âge; et leur garantir un soutien et préserver le caractère inconditionnel des aides au logement qui ne reposent pas sur une logique contractuelle et de recherche d'emploi.";2019-10-07 15:34:00;7;28;675;224;670;152;275;0.2758620689655172;0.9944444444444444;0.5543478260869565;disability allowance
461ec15f-e906-11e9-adee-0242ac110003;Instaurer un montant minimum permettant de faire du Revenu universel d'activité un filet de sécurité. Le montant minimum du Revenu universel d’activité doit être établi de manière à garantir à chacun un niveau de vie minimum. ;2019-10-07 15:27:00;7;18;1300;223;182;252;138;0.4210526315789473;0.2664041994750656;0.549407114624506;basic needs support
05cd4047-e907-11e9-adee-0242ac110003;Faire en sorte qu'un allocataire retrouvant un travail gagne systématiquement davantage à la fin du mois. Le Revenu universel d’activité doit garantir que le retour au travail paye systématiquement pour inciter à la reprise d’une activité, même en cas de temps de travail très faible. Un allocataire du Revenu universel d’activité qui retrouve un emploi ne peut pas conserver intégralement ses aides et les cumuler avec ses revenus d’activité et celles-ci doivent diminuer progressivement selon des règles claires et compréhensibles par tous. Il ne faut pas non plus qu’il perde immédiatement toutes ses aides dès la reprise d’un emploi, si ses revenus restent faibles.;2019-10-07 15:33:00;9;31;1192;171;161;162;86;0.3125;0.2441348973607038;0.5337423312883436;rua value
a6bd393e-ea59-11e9-bb9d-0242ac110002;Revenu vraiment universel (et unique). Pour que ce revenu soit vraiment universel il faut :par définition que tout le monde le perçoive (et non pas que ce soit comme toujours uniquement ceux qui vivent au crochet des autres ...)supprimer toutes les autres aides ;2019-10-09 07:57:00;2;106;136;36;38;14;7;0.02803738317757;0.4335260115606936;0.5333333333333333;rua for everybody without conditions
0707ca26-e906-11e9-adee-0242ac110003;"Calculer le Revenu universel d'activité selon les revenus les plus récents. Aujourd’hui, les différentes aides peuvent être calculées en fonction des ressources de l’année précédente ou des mois précédents. L’objectif du Revenu universel d’activité est de s’assurer que le soutien offert aux personnes en situation de pauvreté soit réactif et ajusté à la situation de la personne; en le calculant selon les revenus les plus récents (par exemple ceux des trois derniers mois) plutôt que des revenus trop anciens (par exemple ceux de l’année précédente).";2019-10-07 15:26:00;18;120;2152;323;427;363;192;0.1570247933884297;0.3033117932148627;0.5302197802197802;rua value
